,StopName,StopUID,StopStatus,Direction,RouteName,RouteUID,EstimateTime(Sec),UpdateDate,UpdateTime
34,永元路,TPE59127,3,0,672區,TPE16169,--,2020-06-22,08:49:57
35,國父紀念館,TPE38912,0,1,672,TPE10785,233,2020-06-22,08:49:57
36,中興二村,TPE38929,0,1,672,TPE10785,868,2020-06-22,08:49:57
37,和平高中,TPE38919,0,1,672,TPE10785,1049,2020-06-22,08:49:57
38,長壽公園,TPE38906,0,1,672,TPE10785,330,2020-06-22,08:49:57
39,捷運南京復興站,TPE38895,0,0,672,TPE10785,56,2020-06-22,08:49:57
40,捷運景平站,TPE59120,3,0,672區,TPE16169,--,2020-06-22,08:49:57
41,秀朗國小,TPE38926,0,1,672,TPE10785,665,2020-06-22,08:49:57
42,捷運秀朗橋站,TPE59146,3,1,672區,TPE16169,--,2020-06-22,08:49:57
43,中正環河路口,TPE38857,1,0,672,TPE10785,--,2020-06-22,08:49:57
44,仁愛新生路口,TPE38888,0,0,672,TPE10785,1034,2020-06-22,08:49:57
45,羅斯福金門街口,TPE38880,0,0,672,TPE10785,212,2020-06-22,08:49:57
46,智光商職,TPE59140,3,1,672區,TPE16169,--,2020-06-22,08:49:57
47,公館,TPE59133,3,1,672區,TPE16169,--,2020-06-22,08:49:57
48,光華商場,TPE38890,0,0,672,TPE10785,182,2020-06-22,08:49:57
49,中正環河路口,TPE38942,0,1,672,TPE10785,541,2020-06-22,08:49:57
50,得和路,TPE59125,3,0,672區,TPE16169,--,2020-06-22,08:49:57
51,福和橋(永元路),TPE59128,3,0,672區,TPE16169,--,2020-06-22,08:49:57
52,三軍總醫院松山分院,TPE38907,0,1,672,TPE10785,365,2020-06-22,08:49:57
53,市民住宅,TPE38913,0,1,672,TPE10785,387,2020-06-22,08:49:57
54,長庚醫院,TPE38898,0,0,672,TPE10785,469,2020-06-22,08:49:57
55,三張犁,TPE38914,0,1,672,TPE10785,436,2020-06-22,08:49:57
56,三民健康路口(西松高中),TPE38904,0,1,672,TPE10785,171,2020-06-22,08:49:57
57,公館,TPE38923,0,1,672,TPE10785,175,2020-06-22,08:49:57
58,中興新村,TPE38928,0,1,672,TPE10785,818,2020-06-22,08:49:57
59,臺灣科技大學,TPE59132,3,1,672區,TPE16169,--,2020-06-22,08:49:57
60,景平路景德街口,TPE38934,0,1,672,TPE10785,136,2020-06-22,08:49:57
61,智光商職,TPE38869,0,0,672,TPE10785,508,2020-06-22,08:49:57
62,捷運公館站,TPE38876,0,0,672,TPE10785,594,2020-06-22,08:49:57
63,秀朗國小,TPE59126,3,0,672區,TPE16169,--,2020-06-22,08:49:57
64,中興二村,TPE38870,0,0,672,TPE10785,574,2020-06-22,08:49:57
65,基隆長興街口,TPE38920,0,1,672,TPE10785,0,2020-06-22,08:49:57
66,師大,TPE38883,0,0,672,TPE10785,472,2020-06-22,08:49:57
67,溫州街口,TPE38885,0,0,672,TPE10785,632,2020-06-22,08:49:57
68,長安東路二段,TPE38892,0,0,672,TPE10785,337,2020-06-22,08:49:57
69,南京建國路口,TPE38893,0,0,672,TPE10785,473,2020-06-22,08:49:57
70,中興新村,TPE38871,0,0,672,TPE10785,638,2020-06-22,08:49:57
71,捷運景平站,TPE38933,0,1,672,TPE10785,112,2020-06-22,08:49:57
72,中興新村,TPE59138,3,1,672區,TPE16169,--,2020-06-22,08:49:57
73,南京敦化路口(小巨蛋),TPE38896,0,0,672,TPE10785,146,2020-06-22,08:49:57
74,羅斯福浦城街口,TPE38879,0,0,672,TPE10785,168,2020-06-22,08:49:57
75,臺大癌醫(基隆路),TPE59131,3,1,672區,TPE16169,--,2020-06-22,08:49:57
76,臺灣科技大學,TPE38922,0,1,672,TPE10785,80,2020-06-22,08:49:57
77,景平路景德街口,TPE59119,3,0,672區,TPE16169,--,2020-06-22,08:49:57
78,公教住宅,TPE38899,0,0,672,TPE10785,633,2020-06-22,08:49:57
79,金華新生路口,TPE38886,0,0,672,TPE10785,826,2020-06-22,08:49:57
80,景平路景德街口,TPE59144,3,1,672區,TPE16169,--,2020-06-22,08:49:57
81,長安松江路口,TPE38891,0,0,672,TPE10785,233,2020-06-22,08:49:57
82,聯合二村,TPE38901,0,0,672,TPE10785,759,2020-06-22,08:49:57
83,永元路,TPE38925,0,1,672,TPE10785,569,2020-06-22,08:49:57
84,中興二村,TPE59139,3,1,672區,TPE16169,--,2020-06-22,08:49:57
85,三興國小(臨江街觀光夜市),TPE38916,0,1,672,TPE10785,677,2020-06-22,08:49:57
86,健康新城,TPE38905,0,1,672,TPE10785,273,2020-06-22,08:49:57
87,智光商職,TPE38930,0,1,672,TPE10785,924,2020-06-22,08:49:57
88,光復南路口,TPE38915,0,1,672,TPE10785,604,2020-06-22,08:49:57
89,民生社區活動中心,TPE38902,0,0,672,TPE10785,0,2020-06-22,08:49:57
90,基隆長興街口,TPE59130,3,1,672區,TPE16169,--,2020-06-22,08:49:57
91,中興新村,TPE59124,3,0,672區,TPE16169,--,2020-06-22,08:49:57
92,捷運忠孝新生站,TPE38889,0,0,672,TPE10785,64,2020-06-22,08:49:57
93,福和橋(林森路),TPE38924,0,1,672,TPE10785,467,2020-06-22,08:49:57
94,中興二村,TPE59123,3,0,672區,TPE16169,--,2020-06-22,08:49:57
95,師大綜合大樓,TPE38884,0,0,672,TPE10785,513,2020-06-22,08:49:57
96,永元路,TPE38874,0,0,672,TPE10785,20,2020-06-22,08:49:57
97,三民路,TPE38903,0,1,672,TPE10785,105,2020-06-22,08:49:57
98,經建新村,TPE38867,0,0,672,TPE10785,370,2020-06-22,08:49:57
99,得和路,TPE59137,3,1,672區,TPE16169,--,2020-06-22,08:49:57
100,捷運六張犁站(基隆路),TPE38918,0,1,672,TPE10785,846,2020-06-22,08:49:57
101,台電大樓,TPE38877,0,0,672,TPE10785,782,2020-06-22,08:49:57
