,StopName,StopUID,StopStatus,Direction,RouteName,RouteUID,EstimateTime(Sec),UpdateDate,UpdateTime
34,永元路,TPE59127,1,0,672區,TPE16169,2191,2020-06-22,07:04:52
35,國父紀念館,TPE38912,0,1,672,TPE10785,755,2020-06-22,07:04:52
36,中興二村,TPE38929,0,1,672,TPE10785,1418,2020-06-22,07:04:52
37,和平高中,TPE38919,0,1,672,TPE10785,428,2020-06-22,07:04:52
38,長壽公園,TPE38906,0,1,672,TPE10785,121,2020-06-22,07:04:52
39,捷運南京復興站,TPE38895,0,0,672,TPE10785,668,2020-06-22,07:04:52
40,捷運景平站,TPE59120,1,0,672區,TPE16169,1421,2020-06-22,07:04:52
41,秀朗國小,TPE38926,0,1,672,TPE10785,1222,2020-06-22,07:04:52
42,捷運秀朗橋站,TPE59146,1,1,672區,TPE16169,4693,2020-06-22,07:04:52
43,中正環河路口,TPE38857,1,0,672,TPE10785,--,2020-06-22,07:04:52
44,仁愛新生路口,TPE38888,0,0,672,TPE10785,99,2020-06-22,07:04:52
45,羅斯福金門街口,TPE38880,0,0,672,TPE10785,1511,2020-06-22,07:04:52
46,智光商職,TPE59140,1,1,672區,TPE16169,4320,2020-06-22,07:04:52
47,公館,TPE59133,1,1,672區,TPE16169,3555,2020-06-22,07:04:52
48,光華商場,TPE38890,0,0,672,TPE10785,280,2020-06-22,07:04:52
49,中正環河路口,TPE38942,0,1,672,TPE10785,284,2020-06-22,07:04:52
50,得和路,TPE59125,1,0,672區,TPE16169,1948,2020-06-22,07:04:52
51,福和橋(永元路),TPE59128,1,0,672區,TPE16169,2406,2020-06-22,07:04:52
52,三軍總醫院松山分院,TPE38907,0,1,672,TPE10785,143,2020-06-22,07:04:52
53,市民住宅,TPE38913,0,1,672,TPE10785,825,2020-06-22,07:04:52
54,長庚醫院,TPE38898,0,0,672,TPE10785,936,2020-06-22,07:04:52
55,三張犁,TPE38914,0,1,672,TPE10785,865,2020-06-22,07:04:52
56,三民健康路口(西松高中),TPE38904,0,1,672,TPE10785,1349,2020-06-22,07:04:52
57,公館,TPE38923,0,1,672,TPE10785,698,2020-06-22,07:04:52
58,中興新村,TPE38928,0,1,672,TPE10785,1371,2020-06-22,07:04:52
59,臺灣科技大學,TPE59132,1,1,672區,TPE16169,3514,2020-06-22,07:04:52
60,景平路景德街口,TPE38934,0,1,672,TPE10785,1710,2020-06-22,07:04:52
61,智光商職,TPE38869,0,0,672,TPE10785,137,2020-06-22,07:04:52
62,捷運公館站,TPE38876,0,0,672,TPE10785,1247,2020-06-22,07:04:52
63,秀朗國小,TPE59126,1,0,672區,TPE16169,2050,2020-06-22,07:04:52
64,中興二村,TPE38870,0,0,672,TPE10785,205,2020-06-22,07:04:52
65,基隆長興街口,TPE38920,0,1,672,TPE10785,566,2020-06-22,07:04:52
66,師大,TPE38883,0,0,672,TPE10785,98,2020-06-22,07:04:52
67,溫州街口,TPE38885,0,0,672,TPE10785,201,2020-06-22,07:04:52
68,長安東路二段,TPE38892,0,0,672,TPE10785,405,2020-06-22,07:04:52
69,南京建國路口,TPE38893,0,0,672,TPE10785,567,2020-06-22,07:04:52
70,中興新村,TPE38871,0,0,672,TPE10785,258,2020-06-22,07:04:52
71,捷運景平站,TPE38933,0,1,672,TPE10785,1627,2020-06-22,07:04:52
72,中興新村,TPE59138,1,1,672區,TPE16169,4233,2020-06-22,07:04:52
73,南京敦化路口(小巨蛋),TPE38896,0,0,672,TPE10785,798,2020-06-22,07:04:52
74,羅斯福浦城街口,TPE38879,0,0,672,TPE10785,1469,2020-06-22,07:04:52
75,臺大癌醫(基隆路),TPE59131,1,1,672區,TPE16169,3490,2020-06-22,07:04:52
76,臺灣科技大學,TPE38922,0,1,672,TPE10785,628,2020-06-22,07:04:52
77,景平路景德街口,TPE59119,1,0,672區,TPE16169,1340,2020-06-22,07:04:52
78,公教住宅,TPE38899,0,0,672,TPE10785,1070,2020-06-22,07:04:52
79,金華新生路口,TPE38886,0,0,672,TPE10785,403,2020-06-22,07:04:52
80,景平路景德街口,TPE59144,1,1,672區,TPE16169,4584,2020-06-22,07:04:52
81,長安松江路口,TPE38891,0,0,672,TPE10785,332,2020-06-22,07:04:52
82,聯合二村,TPE38901,0,0,672,TPE10785,1173,2020-06-22,07:04:52
83,永元路,TPE38925,0,1,672,TPE10785,1071,2020-06-22,07:04:52
84,中興二村,TPE59139,1,1,672區,TPE16169,4275,2020-06-22,07:04:52
85,三興國小(臨江街觀光夜市),TPE38916,0,1,672,TPE10785,127,2020-06-22,07:04:52
86,健康新城,TPE38905,0,1,672,TPE10785,77,2020-06-22,07:04:52
87,智光商職,TPE38930,0,1,672,TPE10785,1478,2020-06-22,07:04:52
88,光復南路口,TPE38915,0,1,672,TPE10785,63,2020-06-22,07:04:52
89,民生社區活動中心,TPE38902,0,0,672,TPE10785,1210,2020-06-22,07:04:52
90,基隆長興街口,TPE59130,1,1,672區,TPE16169,3451,2020-06-22,07:04:52
91,中興新村,TPE59124,1,0,672區,TPE16169,1807,2020-06-22,07:04:52
92,捷運忠孝新生站,TPE38889,0,0,672,TPE10785,157,2020-06-22,07:04:52
93,福和橋(林森路),TPE38924,0,1,672,TPE10785,968,2020-06-22,07:04:52
94,中興二村,TPE59123,1,0,672區,TPE16169,1733,2020-06-22,07:04:52
95,師大綜合大樓,TPE38884,0,0,672,TPE10785,136,2020-06-22,07:04:52
96,永元路,TPE38874,0,0,672,TPE10785,572,2020-06-22,07:04:52
97,三民路,TPE38903,0,1,672,TPE10785,1291,2020-06-22,07:04:52
98,經建新村,TPE38867,1,0,672,TPE10785,--,2020-06-22,07:04:52
99,得和路,TPE59137,1,1,672區,TPE16169,4122,2020-06-22,07:04:52
100,捷運六張犁站(基隆路),TPE38918,0,1,672,TPE10785,262,2020-06-22,07:04:52
101,台電大樓,TPE38877,0,0,672,TPE10785,1348,2020-06-22,07:04:52
