,StopName,StopUID,StopStatus,Direction,RouteName,RouteUID,EstimateTime(Sec),UpdateDate,UpdateTime
44,仁愛新生路口,TPE38888,0,0,672,TPE10785,531,2020-06-22,07:44:57
45,羅斯福金門街口,TPE38880,0,0,672,TPE10785,483,2020-06-22,07:44:57
46,智光商職,TPE59140,0,1,672區,TPE16169,1694,2020-06-22,07:44:57
47,公館,TPE59133,0,1,672區,TPE16169,929,2020-06-22,07:44:57
48,光華商場,TPE38890,0,0,672,TPE10785,708,2020-06-22,07:44:57
49,中正環河路口,TPE38942,0,1,672,TPE10785,23,2020-06-22,07:44:57
50,得和路,TPE59125,3,0,672區,TPE16169,--,2020-06-22,07:44:57
51,福和橋(永元路),TPE59128,3,0,672區,TPE16169,--,2020-06-22,07:44:57
52,三軍總醫院松山分院,TPE38907,0,1,672,TPE10785,909,2020-06-22,07:44:57
53,市民住宅,TPE38913,0,1,672,TPE10785,70,2020-06-22,07:44:57
54,長庚醫院,TPE38898,0,0,672,TPE10785,328,2020-06-22,07:44:57
55,三張犁,TPE38914,0,1,672,TPE10785,125,2020-06-22,07:44:57
56,三民健康路口(西松高中),TPE38904,0,1,672,TPE10785,766,2020-06-22,07:44:57
57,公館,TPE38923,0,1,672,TPE10785,933,2020-06-22,07:44:57
58,中興新村,TPE38928,0,1,672,TPE10785,1597,2020-06-22,07:44:57
59,臺灣科技大學,TPE59132,0,1,672區,TPE16169,888,2020-06-22,07:44:57
60,景平路景德街口,TPE38934,0,1,672,TPE10785,45,2020-06-22,07:44:57
61,智光商職,TPE38869,0,0,672,TPE10785,439,2020-06-22,07:44:57
62,捷運公館站,TPE38876,0,0,672,TPE10785,200,2020-06-22,07:44:57
63,秀朗國小,TPE59126,3,0,672區,TPE16169,--,2020-06-22,07:44:57
64,中興二村,TPE38870,0,0,672,TPE10785,479,2020-06-22,07:44:57
65,基隆長興街口,TPE38920,0,1,672,TPE10785,766,2020-06-22,07:44:57
66,師大,TPE38883,0,0,672,TPE10785,740,2020-06-22,07:44:57
67,溫州街口,TPE38885,0,0,672,TPE10785,96,2020-06-22,07:44:57
68,長安東路二段,TPE38892,0,0,672,TPE10785,786,2020-06-22,07:44:57
69,南京建國路口,TPE38893,0,0,672,TPE10785,175,2020-06-22,07:44:57
70,中興新村,TPE38871,0,0,672,TPE10785,552,2020-06-22,07:44:57
71,捷運景平站,TPE38933,0,1,672,TPE10785,1820,2020-06-22,07:44:57
72,中興新村,TPE59138,0,1,672區,TPE16169,1607,2020-06-22,07:44:57
73,南京敦化路口(小巨蛋),TPE38896,0,0,672,TPE10785,188,2020-06-22,07:44:57
74,羅斯福浦城街口,TPE38879,0,0,672,TPE10785,441,2020-06-22,07:44:57
75,臺大癌醫(基隆路),TPE59131,0,1,672區,TPE16169,864,2020-06-22,07:44:57
76,臺灣科技大學,TPE38922,0,1,672,TPE10785,840,2020-06-22,07:44:57
77,景平路景德街口,TPE59119,3,0,672區,TPE16169,--,2020-06-22,07:44:57
78,公教住宅,TPE38899,0,0,672,TPE10785,462,2020-06-22,07:44:57
79,金華新生路口,TPE38886,0,0,672,TPE10785,312,2020-06-22,07:44:57
80,景平路景德街口,TPE59144,0,1,672區,TPE16169,1958,2020-06-22,07:44:57
81,長安松江路口,TPE38891,0,0,672,TPE10785,754,2020-06-22,07:44:57
82,聯合二村,TPE38901,0,0,672,TPE10785,565,2020-06-22,07:44:57
83,永元路,TPE38925,0,1,672,TPE10785,1312,2020-06-22,07:44:57
84,中興二村,TPE59139,0,1,672區,TPE16169,1649,2020-06-22,07:44:57
85,三興國小(臨江街觀光夜市),TPE38916,0,1,672,TPE10785,305,2020-06-22,07:44:57
86,健康新城,TPE38905,0,1,672,TPE10785,843,2020-06-22,07:44:57
87,智光商職,TPE38930,0,1,672,TPE10785,1699,2020-06-22,07:44:57
88,光復南路口,TPE38915,0,1,672,TPE10785,241,2020-06-22,07:44:57
89,民生社區活動中心,TPE38902,0,0,672,TPE10785,609,2020-06-22,07:44:57
90,基隆長興街口,TPE59130,0,1,672區,TPE16169,825,2020-06-22,07:44:57
91,中興新村,TPE59124,3,0,672區,TPE16169,--,2020-06-22,07:44:57
92,捷運忠孝新生站,TPE38889,0,0,672,TPE10785,588,2020-06-22,07:44:57
93,福和橋(林森路),TPE38924,0,1,672,TPE10785,1198,2020-06-22,07:44:57
94,中興二村,TPE59123,3,0,672區,TPE16169,--,2020-06-22,07:44:57
95,師大綜合大樓,TPE38884,0,0,672,TPE10785,31,2020-06-22,07:44:57
96,永元路,TPE38874,0,0,672,TPE10785,366,2020-06-22,07:44:57
97,三民路,TPE38903,0,1,672,TPE10785,699,2020-06-22,07:44:57
98,經建新村,TPE38867,0,0,672,TPE10785,242,2020-06-22,07:44:57
99,得和路,TPE59137,0,1,672區,TPE16169,1496,2020-06-22,07:44:57
100,捷運六張犁站(基隆路),TPE38918,0,1,672,TPE10785,439,2020-06-22,07:44:57
101,台電大樓,TPE38877,0,0,672,TPE10785,301,2020-06-22,07:44:57
