,StopName,StopUID,StopStatus,Direction,RouteName,RouteUID,EstimateTime(Sec),UpdateDate,UpdateTime
50,得和路,TPE59125,1,0,672區,TPE16169,1347,2020-06-22,07:14:56
51,福和橋(永元路),TPE59128,1,0,672區,TPE16169,1805,2020-06-22,07:14:56
52,三軍總醫院松山分院,TPE38907,0,1,672,TPE10785,870,2020-06-22,07:14:56
53,市民住宅,TPE38913,0,1,672,TPE10785,133,2020-06-22,07:14:56
54,長庚醫院,TPE38898,0,0,672,TPE10785,320,2020-06-22,07:14:56
55,三張犁,TPE38914,0,1,672,TPE10785,173,2020-06-22,07:14:56
56,三民健康路口(西松高中),TPE38904,0,1,672,TPE10785,742,2020-06-22,07:14:56
57,公館,TPE38923,0,1,672,TPE10785,177,2020-06-22,07:14:56
58,中興新村,TPE38928,0,1,672,TPE10785,850,2020-06-22,07:14:56
59,臺灣科技大學,TPE59132,1,1,672區,TPE16169,2913,2020-06-22,07:14:56
60,景平路景德街口,TPE38934,0,1,672,TPE10785,1189,2020-06-22,07:14:56
61,智光商職,TPE38869,0,0,672,TPE10785,0,2020-06-22,07:14:56
62,捷運公館站,TPE38876,0,0,672,TPE10785,675,2020-06-22,07:14:56
63,秀朗國小,TPE59126,1,0,672區,TPE16169,1449,2020-06-22,07:14:56
64,中興二村,TPE38870,0,0,672,TPE10785,68,2020-06-22,07:14:56
65,基隆長興街口,TPE38920,0,1,672,TPE10785,45,2020-06-22,07:14:56
66,師大,TPE38883,0,0,672,TPE10785,1162,2020-06-22,07:14:56
67,溫州街口,TPE38885,0,0,672,TPE10785,1259,2020-06-22,07:14:56
68,長安東路二段,TPE38892,0,0,672,TPE10785,367,2020-06-22,07:14:56
69,南京建國路口,TPE38893,0,0,672,TPE10785,541,2020-06-22,07:14:56
70,中興新村,TPE38871,0,0,672,TPE10785,126,2020-06-22,07:14:56
71,捷運景平站,TPE38933,0,1,672,TPE10785,1106,2020-06-22,07:14:56
72,中興新村,TPE59138,1,1,672區,TPE16169,3632,2020-06-22,07:14:56
73,南京敦化路口(小巨蛋),TPE38896,0,0,672,TPE10785,182,2020-06-22,07:14:56
74,羅斯福浦城街口,TPE38879,0,0,672,TPE10785,897,2020-06-22,07:14:56
75,臺大癌醫(基隆路),TPE59131,1,1,672區,TPE16169,2889,2020-06-22,07:14:56
76,臺灣科技大學,TPE38922,0,1,672,TPE10785,107,2020-06-22,07:14:56
77,景平路景德街口,TPE59119,1,0,672區,TPE16169,739,2020-06-22,07:14:56
78,公教住宅,TPE38899,0,0,672,TPE10785,454,2020-06-22,07:14:56
79,金華新生路口,TPE38886,0,0,672,TPE10785,1481,2020-06-22,07:14:56
80,景平路景德街口,TPE59144,1,1,672區,TPE16169,3983,2020-06-22,07:14:56
81,長安松江路口,TPE38891,0,0,672,TPE10785,300,2020-06-22,07:14:56
82,聯合二村,TPE38901,0,0,672,TPE10785,557,2020-06-22,07:14:56
83,永元路,TPE38925,0,1,672,TPE10785,550,2020-06-22,07:14:56
84,中興二村,TPE59139,1,1,672區,TPE16169,3674,2020-06-22,07:14:56
85,三興國小(臨江街觀光夜市),TPE38916,0,1,672,TPE10785,393,2020-06-22,07:14:56
86,健康新城,TPE38905,0,1,672,TPE10785,819,2020-06-22,07:14:56
87,智光商職,TPE38930,0,1,672,TPE10785,957,2020-06-22,07:14:56
88,光復南路口,TPE38915,0,1,672,TPE10785,327,2020-06-22,07:14:56
89,民生社區活動中心,TPE38902,0,0,672,TPE10785,594,2020-06-22,07:14:56
90,基隆長興街口,TPE59130,1,1,672區,TPE16169,2850,2020-06-22,07:14:56
91,中興新村,TPE59124,1,0,672區,TPE16169,1206,2020-06-22,07:14:56
92,捷運忠孝新生站,TPE38889,0,0,672,TPE10785,140,2020-06-22,07:14:56
93,福和橋(林森路),TPE38924,0,1,672,TPE10785,447,2020-06-22,07:14:56
94,中興二村,TPE59123,1,0,672區,TPE16169,1132,2020-06-22,07:14:56
95,師大綜合大樓,TPE38884,0,0,672,TPE10785,1194,2020-06-22,07:14:56
96,永元路,TPE38874,0,0,672,TPE10785,0,2020-06-22,07:14:56
97,三民路,TPE38903,0,1,672,TPE10785,675,2020-06-22,07:14:56
98,經建新村,TPE38867,1,0,672,TPE10785,--,2020-06-22,07:14:56
99,得和路,TPE59137,1,1,672區,TPE16169,3521,2020-06-22,07:14:56
100,捷運六張犁站(基隆路),TPE38918,0,1,672,TPE10785,518,2020-06-22,07:14:56
101,台電大樓,TPE38877,0,0,672,TPE10785,776,2020-06-22,07:14:56
